Country,OP CCI,CCI Short Title,OP ver,OP Status,Priority Code ,Thematic Objective Code,Thematic Objective Description,OP MP Title,MP CCI,MP ver,MP CCI Title (English),MP Status,MP Status Code,MP Article,Eligible Amount,EU Financing,ERDF Amount,CF Amount,is_submitted,thematic_objective_short_name
LV,2014LV16MAOP001,Growth and Employment - ERDF/ESF/CF/YEI,3,Returned for modification by EC,4,4,Supporting the shift towards a low-carbon economy in all ...,Rīgas tramvaju infrastruktūras attīstība,2016LV16CFMP001,1,Riga Tram Infrastructure Development,Approved,APT,102(1),97400000,65669331,0,65669331,submitted,Low-Carbon Economy
LV,2014LV16MAOP001,Growth and Employment - ERDF/ESF/CF/YEI,3,Returned for modification by EC,5,6,Preserving and protecting the environment and promoting ...,Vēsturiski piesārņoto vietu “Inčukalna sērskābā gudrona dīķi” sanācija II kārta,2017LV16RFMP001,1.1,"Remediation of Historically Polluted Sites Incukalns Acid Tar Ponds, 2nd Stage",Approved,APT,103,29257746.6,24869084.61,24869084.61,0,submitted,Environment Protection & Resource Efficiency
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,1,4,Supporting the shift towards a low-carbon economy in all ...,Kompleksowa termomodernizacja państwowych placówek szkolnictwa artystycznego w Polsce,2016PL16CFMP024,2,Comprehensive thermo-modernization of Polish state owned artistic education institutions,Approved,ADO,102(2),110517085.65,93939522.79,0,93939522.79,submitted,Low-Carbon Economy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,2,6,Preserving and protecting the environment and promoting ...,Zaopatrzenie w wodę i oczyszczanie ścieków w Warszawie - Faza V,2016PL16CFMP016,1,Water and waste-water management in Warsaw – Phase V,Approved,ADO,102(2),201172725.55,128247612.54,0,128247612.54,submitted,Environment Protection & Resource Efficiency
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,2,5,Promoting climate change adaptation and risk prevention,Zbiornik przeciwpowodziowy Racibórz Dolny na rzece Odrze w województwie śląskim (polder),2016PL16CFMP015,1,The construction of Racibórz Dolny flood reservoir (polder) on the Odra River in the province of Silesia ,Approved,ADO,102(2),220414686.69,76051374.78,0,76051374.78,submitted,Climate Change Adaptation & Risk Prevention
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,3,7,Promoting sustainable transport and removing bottlenecks ...,"Budowa autostrady A1, odc. Pyrzowice – Częstochowa ",2016PL16CFMP011,1,"Construction A1 motorway, section Pyrzowice - Czestochowa ",Approved,ADO,102(2),529814870.51,315239847.95,0,315239847.95,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,3,7,Promoting sustainable transport and removing bottlenecks ...,Budowa drogi ekspresowej S17 Garwolin - Kurów ,2017PL16CFMP017,1,"Construction of the S17 expressway, section Garwolin - Kurów",Sent to Commission,SNT,102(2),,,,,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,3,7,Promoting sustainable transport and removing bottlenecks ...,"Budowa drogi ekspresowej S19 Lublin - Rzeszów, odc. w. Lublin Sławinek - w. Lublin Węglin",2015PL16CFMP002,1,"The construction of S19 express road Lublin- Rzeszów, section w. Lublin Sławinek-w. Lublin Węglin",Approved,ADO,102(2),111167175.06,66144469.15,0,66144469.15,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,3,7,Promoting sustainable transport and removing bottlenecks ...,"Budowa drogi ekspresowej S19 Lublin - Rzeszów, odc. w. Sokołów Młp. Północ - Stobierna oraz w. Świlcza - w. Rzeszów Południe",2016PL16CFMP017,1.1,"Construction of the expressroad S19 Lublin - Rzeszów, section: junction Sokołów Młp. Północ - Stobierna and junction Świlcza – junction Rzeszów Południe",Approved,ADO,102(2),159565813.25,94941658.88,0,94941658.88,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,6,4,Supporting the shift towards a low-carbon economy in all ...,Budowa II linii metra wraz z zakupem taboru – etap III,2017PL16CFMP012,1,Construction of the 2nd metro line in Warsaw together with purchase of rolling stock - phase III,Sent to Commission,SNT,102(2),,,,,submitted,Low-Carbon Economy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,3,7,Promoting sustainable transport and removing bottlenecks ...,"Budowa drogi ekspresowej S3 Gorzów Wielkopolski - Nowa Sól, odc. Sulechów (w. Kruszyna) - Nowa Sól",2015PL16CFMP006,1,"The construction of S3 express road Gorzów Wielkopolski - Nowa Sól, section Sulechów (junction Kruszyna) - Nowa Sól",Approved,ADO,102(2),303554909.96,180615171.42,0,180615171.42,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,3,7,Promoting sustainable transport and removing bottlenecks ...,"Budowa drogi ekspresowej S3 Nowa Sól – Legnica, odc. Kaźmierzów – Legnica",2015PL16CFMP001,1,"The construction of S3 express road Nowa Sol-Legnica, section Kazimierz – Legnica",Approved,ADO,102(2),401505540.61,238895796.65,0,238895796.65,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,3,7,Promoting sustainable transport and removing bottlenecks ...,"Budowa drogi ekspresowej S3 Nowa Sól – Legnica, odc. w. Nowa Sól Płd. – w. Kaźmierzów (bez węzła) ",2015PL16CFMP011,1,"The construction of S3 express road Nowa Sól - Legnica, section junction Nowa Sól Płd. - junction Kaźmierzów (junction not included)",Approved,ADO,102(2),230780135.13,137314180.4,0,137314180.4,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,3,7,Promoting sustainable transport and removing bottlenecks ...,"Budowa drogi ekspresowej S5 Bydgoszcz - Mielno, odc. Białe Błota - Mielno",2017PL16CFMP006,1,"Construction of expressway S5 Bydgoszcz - Mielno, section Białe Błota - Mielno",Approved,ADO,102(2),276344467.09,164424957.91,0,164424957.91,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,3,7,Promoting sustainable transport and removing bottlenecks ...,Budowa drogi ekspresowej S5 odc. Korzeńsko – Wrocław (w. Widawa),2015PL16CFMP003,1,"The construction of S5 express road, section Korzeńsko - Wroclaw",Approved,ADO,102(2),368758107.3,219411073.84,0,219411073.84,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,3,7,Promoting sustainable transport and removing bottlenecks ...,"Budowa drogi ekspresowej S5 Poznań - Wrocław, odc. Poznań - Kaczkowo",2017PL16CFMP003,1,"Construction of expressway S5 Poznan - Wroclaw, section Poznań - Kaczkowo",Approved,ADO,102(2),479683167.43,285411484.62,0,285411484.62,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,3,7,Promoting sustainable transport and removing bottlenecks ...,"Budowa drogi ekspresowej S5 Żnin - Gniezno, odc. Mielno -Gniezno ",2017PL16CFMP002,1,"Construction of the expressway S5 Żnin - Gniezno, section: Mielno – Gniezno",Approved,ADO,102(2),119950467.92,71370528.41,0,71370528.41,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,3,7,Promoting sustainable transport and removing bottlenecks ...,"Budowa drogi ekspresowej S6 Szczecin - Koszalin, odc. Kiełpino – pocz. obwodnicy Koszalina i Sianowa",2017PL16CFMP013,1,"Construction of the express road S6 Szczecin - Koszalin,  section Kiełpino – beginning of bypass of Koszalin and Sianowa",Sent to Commission,SNT,102(2),,,,,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,3,7,Promoting sustainable transport and removing bottlenecks ...,"Budowa drogi ekspresowej S7 Gdańsk - Elbląg, odc. Koszwały - Elbląg",2016PL16CFMP018,1,"Construction of the expressway S7 Gdańsk - Elblag, section: Koszwały - Elblag",Approved,ADO,102(2),778022121.88,462923162.51,0,462923162.51,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,3,7,Promoting sustainable transport and removing bottlenecks ...,Budowa drogi ekspresowej S7 odc. Kraków w. Igołomska - w. Christo Botewa ,2015PL16CFMP007,1,"The construction of S7 express road, section Kraków  junction Igołomska - junction Christo Botewa",Approved,ADO,102(2),129981186.5,77338805.96,0,77338805.96,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,3,7,Promoting sustainable transport and removing bottlenecks ...,"Budowa drogi ekspresowej S7, odc. Lubień - Rabka",2017PL16CFMP007,1,"Construction of S7 expressway, section Lubień - Rabka",Approved,ADO,102(2),510243278.52,303594750.71,0,303594750.71,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,3,7,Promoting sustainable transport and removing bottlenecks ...,"Budowa drogi ekspresowej S7, odc. Miłomłyn - Olsztynek",2015PL16CFMP008,1,"The construction of S7 express road, section Miłomłyn – Olsztynek",Approved,ADO,102(2),477246218.01,283961499.71,0,283961499.71,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,3,7,Promoting sustainable transport and removing bottlenecks ...,"Budowa drogi ekspresowej S7 Olsztynek – Płońsk, odc. Nidzica - Napierki",2016PL16CFMP020,1,"Construction of the expressway S7 Olsztynek - Płońsk, section: Nidzica - Napierki ",Approved,ADO,102(2),114499495.68,68124199.93,0,68124199.93,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,3,7,Promoting sustainable transport and removing bottlenecks ...,"Budowa drogi ekspresowej S7 Radom (Jedlińsk) - Jędrzejów, odc. obwodnica Radomia",2016PL16CFMP010,1,"Construction expressway S7 Radom (Jedlinsk) - Jedrzejow , section Radom bypass ",Approved,ADO,102(2),157099656.56,93474295.65,0,93474295.65,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,3,7,Promoting sustainable transport and removing bottlenecks ...,"Budowa drogi ekspresowej S7 Radom (Jedlińsk) – Jędrzejów, odc. Radom – Skarżysko-Kamienna",2015PL16CFMP009,1.1,"The construction of S7 express road Radom (Jedlińsk) - Jędrzejów, section Radom - Skarżysko-Kamienna",Approved,ADO,102(2),171044751.91,101771627.39,0,101771627.39,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,3,7,Promoting sustainable transport and removing bottlenecks ...,"Budowa drogi ekspresowej S7 Radom (Jedlińsk) - Jędrzejów, odc. w. Chęciny- Jędrzejów ",2015PL16CFMP010,1,"The construction of S7 express road Radom (Jedlińsk) - Jędrzejów, section Chęciny - Jędrzejów",Approved,ADO,102(2),156800457.95,93296272.48,0,93296272.48,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,3,7,Promoting sustainable transport and removing bottlenecks ...,"Budowa drogi ekspresowej S8, odc. w. Marki – w. Radzymin Płd.",2015PL16CFMP005,1,"The construction of S8 express road, section junction Marki - junction Radzymin Płd",Approved,ADO,102(2),195394601.53,116259787.91,0,116259787.91,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,3,7,Promoting sustainable transport and removing bottlenecks ...,"Budowa drogi ekspresowej S8 Wyszków - Białystok, odc. granica woj. mazowieckiego/podlaskiego - Zambrów",2016PL16CFMP012,1,"Construction of S8 express road Wyszków - Białystok, section: Wyszków – border with the. mazowieckie/podlaskie regions",Approved,ADO,102(2),259130726.92,154182782.52,0,154182782.52,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,3,7,Promoting sustainable transport and removing bottlenecks ...,"Budowa drogi ekspresowej S8 Wyszków - Białystok, odc. Wyszków – granica woj. mazowieckiego /podlaskiego",2016PL16CFMP019,1,"Construction of the expressway S8 Wyszków - Białystok, section: MazowwieckiePoldlaskie Voivodeship border - Zambrów ",Approved,ADO,102(2),114247877.21,67977486.94,0,67977486.94,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,3,7,Promoting sustainable transport and removing bottlenecks ...,"Przebudowa drogi ekspresowej S8 Piotrków Trybunalski - Warszawa, odc. Radziejowice - w. Paszków",2017PL16CFMP001,1,"Reconstruction of the S8 expressway Piotrkow Trybunalski and Warsaw, section Radziejowice-Paszków",Approved,ADO,102(2),184763701.37,109934402.32,0,109934402.32,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,3,7,Promoting sustainable transport and removing bottlenecks ...,"Przebudowa drogi ekspresowej S8 Wyszków – Białystok, odc. Wiśniewo – Jeżewo ",2015PL16CFMP004,1,"The reconstruction of S8 express road Wyszków - Białystok, section Wiśniewo - Jeżewo",Approved,ADO,102(2),214124946,127404342.86,0,127404342.86,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,4,7,Promoting sustainable transport and removing bottlenecks ...,Budowa drogi ekspresowej S51 Olsztyn - Olsztynek,2015PL16RFMP001,1,The construction of S51 express road Olsztyn-Olsztynek,Approved,ADO,102(2),351921168.9,209393095.49,209393095.49,0,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,4,7,Promoting sustainable transport and removing bottlenecks ...,"Budowa drogi ekspresowej S6 Szczecin – Koszalin, obwodnica Koszalina i Sianowa (S6/S11)",2017PL16RFMP005,1.1,Construction of the expressway S6 Szczecin – Koszalin: bypass of Koszalin and Sianowa (S6 / S11),Sent to Commission,SNT,102(2),,,,,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,4,7,Promoting sustainable transport and removing bottlenecks ...,Budowa obwodnic Inowrocławia i Brodnicy w ciągu DK15 ,2016PL16RFMP005,1,Construction of the Inowroclaw bypass i Brodnica bypass within the DK 15,Approved,ADO,102(2),121911987.46,103625189.33,103625189.33,0,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,4,7,Promoting sustainable transport and removing bottlenecks ...,Budowa obwodnic Wielunia i Bełchatowa w ciągu DK nr 8,2016PL16RFMP004,1.1,Construction of the Wielun bypass and Belchatow bypass within the DK 74,Approved,ADO,102(2),78445302.96,66678507.51,66678507.51,0,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,4,7,Promoting sustainable transport and removing bottlenecks ...,Budowa obwodnicy Góry Kalwarii w ciągu DK50 i 79 ,2017PL16RFMP004,1,Construction of the bypass of Góra Kalwaria within DK 50 and DK 79,Sent to Commission,SNT,102(2),,,,,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,4,7,Promoting sustainable transport and removing bottlenecks ...,Budowa obwodnicy Ostródy,2016PL16RFMP001,2,Construction of the Ostróda ring road within the national road no. 16 ,Approved,ADO,102(2),115650128.93,68811826.71,68811826.71,0,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,4,7,Promoting sustainable transport and removing bottlenecks ...,Budowa obwodnicy Ostrowa Wielkopolskiego i Jarocina w ciągu S11,2016PL16RFMP003,1.1,Construction of the Ostrow Wielkopolski bypass and Jarocin bypass within the S11,Approved,ADO,102(2),135748079.04,80770107.03,80770107.03,0,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,4,7,Promoting sustainable transport and removing bottlenecks ...,Budowa obwodnicy Wałcza w ciągu S10 ,2017PL16RFMP001,1,Construction of Walcz bypass within S10,Approved,ADO,102(2),102309076.71,60873900.64,60873900.64,0,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,5,7,Promoting sustainable transport and removing bottlenecks ...,"Modernizacja linii kolejowej E 30/C-E 30, odcinek Kraków-Rzeszów, etap III",2016PL16CFMP001,1,"Modernisation of railway line E30/C-E30, section Kraków-Rzeszów, stage III – Phase II",Approved,APT,103,158036424,109727850,0,109727850,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,5,7,Promoting sustainable transport and removing bottlenecks ...,"Modernizacja linii kolejowej E 59 na odcinku Wrocław - Poznań, etap III, odcinek Czempiń - Poznań",2016PL16CFMP002,1,"Modernisation of railway E 59 Wroclaw-Poznan, phase III, section Czempiń – Poznań – Phase II",Approved,APT,103,99001648,74647242,0,74647242,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,5,7,Promoting sustainable transport and removing bottlenecks ...,"Modernizacja linii kolejowej E 65/C-E 65 na odcinku Warszawa - Gdynia - w zakresie warstwy nadrzędnej LCS, ERTMS/ETCS/GSM-R, DSAT oraz zasilania układu trakcyjnego",2016PL16CFMP003,1,"Modernisation of the railway line E 65/C-E 65 section Warszawa -Gdynia – within the scope: LCS, ERTMS/ETCS/GSM-R, DSAT and power of traction system– Phase II",Approved,APT,103,48997691,39198152,0,39198152,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,5,7,Promoting sustainable transport and removing bottlenecks ...,"Modernizacja linii kolejowej E 75 Rail Baltica Warszawa-Białystok-granica z Litwą, etap I, odcinek Warszawa Rembertów-Zielonka-Tłuszcz (Sadowne) ",2016PL16CFMP006,1,"Modernisation of the railway line E75 Rail Baltica Warszwa – Bialystok – border with Lithuania, phase I; section Warszawa Rembertow – Zielonka – Tluszcz (Sadowne)– Phase II",Approved,APT,103,133818083,99946049,0,99946049,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,5,7,Promoting sustainable transport and removing bottlenecks ...,"Modernizacja linii kolejowej nr 8, odcinek Warszawa Okęcie - Radom (LOT A, B, F)",2016PL16CFMP004,1,"Modernisation of the railway line no 8, section Warszawa Okęcie - Radom (LOT A, B, F) – Phase II",Approved,APT,103,253194496,171847828,0,171847828,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,5,7,Promoting sustainable transport and removing bottlenecks ...,"Modernizacja linii kolejowej Warszawa - Łódź, etap II, Lot A - odcinek Warszawa Zachodnia Miedniewice (Skierniewice) ",2016PL16CFMP007,1,"Modernisation of the railway Warszawa-Lodz, stage II, Lot A – section Warszawa Zachodnia - Miedniewice (Skierniewice) – Phase II",Approved,APT,103,23526305,17040573,0,17040573,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,5,7,Promoting sustainable transport and removing bottlenecks ...,"Modernizacja linii kolejowej Warszawa - Łódź, etap II, Lot C - pozostałe roboty",2016PL16CFMP009,1,"Modernisation of the railway line Warszawa- Lodz - phase II, lot C  - remaining works– Phase II",Approved,APT,103,32817546,26254037,0,26254037,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,5,7,Promoting sustainable transport and removing bottlenecks ...,Pomorska Kolej Metropolitalna Etap I – rewitalizacja „Kolei Kokoszkowskiej” Faza II – realizacja przedsięwzięcia,2016PL16CFMP005,1,"Pomeranian Metropolitan Rail Phase I – Revitalisation of ""Kokoszkowska Rail"" – Phase II",Approved,APT,103,9132937,7306349,0,7306349,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,5,7,Promoting sustainable transport and removing bottlenecks ...,"Prace na liniach kolejowych nr 140, 148, 157, 159, 173, 689, 691 na odcinku Chybie - Żory - Rybnik - Nędza / Turze",2016PL16CFMP021,1,"Works on the railway lines No. 140, 148, 157, 159, 173, 689, 691 on the section: Chybie Żory – Rybnik – Nędza / Turze",Approved,APT,102(1),95909321.33,66355288.65,0,66355288.65,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,5,7,Promoting sustainable transport and removing bottlenecks ...,Prace na linii kolejowej nr 7 Warszawa Wschodnia Osobowa - Dorohusk na odcinku Warszawa - Otwock - Dęblin - Lublin – Etap I,2016PL16CFMP013,1.1,"Works on the railway line No. 7 Warszawa Wschodnia Osobowa – Dorohusk,  section: Warsaw - Otwock - Deblin - Lublin, Phase I",Approved,ADO,102(2),882864126.64,750434507.64,0,750434507.64,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,5,7,Promoting sustainable transport and removing bottlenecks ...,Prace na linii kolejowej nr 7 Warszawa Wschodnia Osobowa - Dorohusk na odcinku Warszawa -Otwock - Dęblin – Lublin – Etap II,2016PL16CFMP022,1,"Works on the railway line No. 7 Warszawa Wschodnia Osobowa – Dorohusk,  section: Warsaw - Otwock - Deblin - Lublin, Phase II",Approved,ADO,102(2),129651123.67,91722335.69,0,91722335.69,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,5,7,Promoting sustainable transport and removing bottlenecks ...,Projekt poprawy dostępu kolejowego do Portu Gdańsk (most + dwutorowa linia kolejowa) ,2016PL16CFMP008,1,Improvement of the rail access to the Port of Gdańsk (bridge + double track railway line) – Phase II,Approved,APT,103,56875100,35048712,0,35048712,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,6,4,Supporting the shift towards a low-carbon economy in all ...,"Budowa II linii metra, wraz z infrastrukturą towarzyszącą i zakupem taboru – etap II",2016PL16CFMP014,1,": ""Construction of the second metro line, along with the accompanying infrastructure and the purchase of rolling stock - Phase II""",Approved,ADO,102(2),576334108.06,432250581.06,0,432250581.06,submitted,Low-Carbon Economy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,6,4,Supporting the shift towards a low-carbon economy in all ...,Budowa trasy tramwajowej do Wilanowa wraz z zakupem taboru oraz infrastrukturą towarzyszącą,2017PL16CFMP010,1,Construction of the tram route to Wilanów with purchase of rolling stock and accompanying infrastructure,Sent to Commission,SNT,102(2),,,,,submitted,Low-Carbon Economy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,6,4,Supporting the shift towards a low-carbon economy in all ...,Modernizacja floty taboru tramwajowego we Wrocławiu pod względem polepszenia efektywności energetycznej oraz zapewnienia dostępności dla osób o ograniczonej sprawności poruszania – Etap IA,2017PL16CFMP004,1.1,Modernization of the tram fleet in Wroclaw in terms of improving energy efficiency and ensuring accessibility for people with reduced mobility - Stage IA ,Approved,ADO,102(2),57895099.59,36529050.93,0,36529050.93,submitted,Low-Carbon Economy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,6,4,Supporting the shift towards a low-carbon economy in all ...,Poprawa funkcjonowania komunikacji miejskiej w Toruniu - BiT-City II,2017PL16CFMP009,1,Improving the functioning of public transport in Toruń - BiT-City II,Approved,ADO,102(2),74062379.05,44937624.92,0,44937624.92,submitted,Low-Carbon Economy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,6,4,Supporting the shift towards a low-carbon economy in all ...,Zakup niskopodłogowego taboru tramwajowego - etap I,2017PL16CFMP005,1,Purchase of modern low-floor tram rolling stock,Approved,ADO,102(2),84108714.14,11487122.94,0,11487122.94,submitted,Low-Carbon Economy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,6,4,Supporting the shift towards a low-carbon economy in all ...,Zakup niskopodłogowego taboru tramwajowego w celu usprawnienia i poprawy jakości miejskiej komunikacji zbiorowej w Krakowie – część I.,2016PL16CFMP023,1,Purchase of low-floor tramway rolling stock in order to streamline and improve the quality of urban public transport in Krakow - Part I,Approved,ADO,102(2),59274979.12,28959087.11,0,28959087.11,submitted,Low-Carbon Economy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,6,4,Supporting the shift towards a low-carbon economy in all ...,Zakup taboru autobusowego (130 niskopodłogowych autobusów niskoemisyjnych) wraz z infrastrukturą towarzyszącą,2017PL16CFMP015,1,Purchase of 130 low-floor and low emission buses for Warsaw along with the accompanying infrastructure,Sent to Commission,SNT,102(2),,,,,submitted,Low-Carbon Economy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,7,7,Promoting sustainable transport and removing bottlenecks ...,Gazociąg Lwówek-Odolanów (GAZ-SYSTEM),2016PL16RFMP007,1.1,Gas pipeline Lwówek - Odolanów,Approved,ADO,102(2),200048717.94,112519355.76,112519355.76,0,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,7,7,Promoting sustainable transport and removing bottlenecks ...,Gazociąg Zdzieszowice - Wrocław (GAZ-SYSTEM),2017PL16RFMP003,1,Gas pipeline Zdzieszowice - Wrocław,Approved,ADO,102(2),141350531.53,79155502.34,79155502.34,0,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,7,7,Promoting sustainable transport and removing bottlenecks ...,Modernizacja systemu przesyłowego na Dolnym Śląsku w celu poprawy jego funkcjonalności oraz optymalnego wykorzystania połączenia Polska – Niemcy – faza II,2016PL16RFMP002,1.1,Modernisation of the transmission system in Lower Silesia in order to improve its functionality and optimal use of the connection between Poland and Germany – phase II,Approved,APT,103,16479301,9257098,9257098,0,submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M2OP012,Śląskie Voivodeship - ERDF/ESF,1.4,Adopted by EC,,,,Budowa Regionalnej Drogi Racibórz-Pszczyna na odcinku przebiegającym przez Miasto Rybnik,2016PL16RFMP008,1,"Construction of regional road Pszczyna-Racibórz, section through a city of Rybnik - stage I ",Approved,APT,102(1),92224431.19,68633421.69,68633421.69,0,submitted,
PL,2014PL16M2OP015,Wielkolskie Voivodeship - ERDF/ESF,2.1,Adopted by EC,5,7,Promoting sustainable transport and removing bottlenecks ...,Modernizacja linii kolejowej nr 354 Poznań Główny – Piła Główna ,2016PL16RFMP006,1,Modernization of railway line no 354 Poznań Główny – Piła Główna,Approved,ADO,102(2),114747400.55,97535290.47,97535290.47,0,submitted,Network Infrastructures in Transport and Energy
